MD,Inc,Azi
5283,30.33,163.48
5284,30.33,163.48
5285,30.32,163.47
5286,30.3,163.47
5287,30.28,163.45
5288,30.27,163.43
5289,30.24,163.39
5290,30.2,163.36
5291,30.16,163.33
5292,30.14,163.32
5293,30.13,163.32
5294,30.12,163.33
5295,30.12,163.33
5296,30.11,163.32
5297,30.1,163.32
5298,30.08,163.33
5299,30.07,163.33
5300,30.06,163.33
5301,30.04,163.33
5302,30.02,163.35
5303,30.01,163.36
5304,30,163.35
5305,29.97,163.34
5306,29.95,163.34
5307,29.94,163.33
5308,29.93,163.32
5309,29.91,163.32
5310,29.91,163.31
5311,29.9,163.3
5312,29.89,163.29
5313,29.87,163.27
5314,29.86,163.26
5315,29.85,163.27
5316,29.84,163.28
5317,29.82,163.28
5318,29.82,163.26
5319,29.82,163.24
5320,29.82,163.23
5321,29.82,163.2
5322,29.83,163.18
5323,29.84,163.17
5324,29.85,163.17
5325,29.87,163.17
5326,29.88,163.18
5327,29.9,163.19
5328,29.91,163.2
5329,29.91,163.21
5330,29.91,163.22
5331,29.91,163.23
5332,29.91,163.24
5333,29.9,163.25
5334,29.9,163.25
5335,29.91,163.24
5336,29.91,163.25
5337,29.91,163.26
5338,29.92,163.26
5339,29.92,163.27
5340,29.93,163.29
5341,29.92,163.31
5342,29.91,163.31
5343,29.92,163.29
5344,29.92,163.27
5345,29.91,163.25
5346,29.91,163.25
5347,29.91,163.25
5348,29.91,163.25
5349,29.9,163.24
5350,29.89,163.26
5351,29.89,163.28
5352,29.89,163.28
5353,29.88,163.28
5354,29.87,163.27
5355,29.86,163.25
5356,29.85,163.23
5357,29.83,163.2
5358,29.82,163.18
5359,29.8,163.16
5360,29.78,163.15
5361,29.75,163.14
5362,29.73,163.12
5363,29.71,163.11
5364,29.7,163.11
5365,29.69,163.1
5366,29.67,163.09
5367,29.66,163.08
5368,29.65,163.08
5369,29.63,163.08
5370,29.61,163.07
5371,29.6,163.07
5372,29.58,163.05
5373,29.58,163.05
5374,29.56,163.06
5375,29.54,163.05
5376,29.51,163.05
5377,29.48,163.05
5378,29.47,163.03
5379,29.47,163.01
5380,29.47,163
5381,29.48,163
5382,29.48,162.99
5383,29.48,162.98
5384,29.48,162.98
5385,29.48,162.99
5386,29.48,163
5387,29.47,162.99
5388,29.47,162.99
5389,29.47,163
5390,29.47,163.02
5391,29.47,163.05
5392,29.49,163.04
5393,29.5,163.03
5394,29.5,163.03
5395,29.5,163.03
5396,29.5,163.01
5397,29.49,163
5398,29.47,163
5399,29.45,163
5400,29.42,162.99
5401,29.39,162.96
5402,29.38,162.95
5403,29.37,162.94
5404,29.35,162.94
5405,29.33,162.93
5406,29.31,162.9
5407,29.28,162.89
5408,29.25,162.88
5409,29.21,162.89
5410,29.19,162.9
5411,29.19,162.87
5412,29.2,162.85
5413,29.19,162.85
5414,29.19,162.83
5415,29.19,162.82
5416,29.18,162.83
5417,29.17,162.83
5418,29.15,162.83
5419,29.13,162.84
5420,29.12,162.85
5421,29.1,162.84
5422,29.09,162.83
5423,29.07,162.82
5424,29.07,162.82
5425,29.06,162.81
5426,29.04,162.81
5427,29.03,162.82
5428,29.02,162.83
5429,29,162.82
5430,28.98,162.8
5431,28.97,162.79
5432,28.97,162.78
5433,28.96,162.78
5434,28.95,162.77
5435,28.95,162.76
5436,28.94,162.75
5437,28.93,162.75
5438,28.92,162.76
5439,28.92,162.77
5440,28.91,162.78
5441,28.89,162.78
5442,28.89,162.78
5443,28.88,162.77
5444,28.87,162.78
5445,28.85,162.79
5446,28.83,162.77
5447,28.81,162.76
5448,28.81,162.78
5449,28.79,162.78
5450,28.77,162.78
5451,28.76,162.78
5452,28.75,162.78
5453,28.73,162.78
5454,28.71,162.8
5455,28.69,162.82
5456,28.68,162.84
5457,28.67,162.85
5458,28.66,162.87
5459,28.66,162.89
5460,28.64,162.91
5461,28.63,162.92
5462,28.61,162.91
5463,28.59,162.88
5464,28.58,162.87
5465,28.57,162.88
5466,28.55,162.89
5467,28.55,162.89
5468,28.54,162.9
5469,28.54,162.91
5470,28.53,162.93
5471,28.53,162.95
5472,28.51,162.96
5473,28.51,162.96
5474,28.5,162.95
5475,28.47,162.93
5476,28.45,162.92
5477,28.44,162.93
5478,28.43,162.93
5479,28.4,162.92
5480,28.39,162.92
5481,28.39,162.92
5482,28.39,162.93
5483,28.39,162.94
5484,28.39,162.95
5485,28.38,162.94
5486,28.37,162.95
5487,28.38,162.95
5488,28.38,162.95
5489,28.38,162.96
5490,28.38,162.98
5491,28.39,163
5492,28.4,163.01
5493,28.41,163.02
5494,28.4,163.03
5495,28.41,163.05
5496,28.39,163.05
5497,28.36,163.03
5498,28.33,163.01
5499,28.29,162.97
5500,28.27,162.96
5501,28.26,162.98
5502,28.26,163
5503,28.27,163.02
5504,28.27,163.03
5505,28.26,163.04
5506,28.26,163.03
5507,28.26,163.02
5508,28.26,163.03
5509,28.26,163.06
5510,28.27,163.08
5511,28.28,163.09
5512,28.28,163.1
5513,28.29,163.11
5514,28.29,163.11
5515,28.28,163.11
5516,28.27,163.11
5517,28.26,163.11
5518,28.26,163.11
5519,28.25,163.1
5520,28.23,163.1
5521,28.22,163.09
5522,28.22,163.1
5523,28.22,163.11
5524,28.22,163.1
5525,28.22,163.1
5526,28.23,163.13
5527,28.23,163.15
5528,28.22,163.16
5529,28.21,163.16
5530,28.21,163.16
5531,28.19,163.15
5532,28.16,163.18
5533,28.16,163.21
5534,28.16,163.25
5535,28.15,163.27
5536,28.13,163.29
5537,28.12,163.29
5538,28.1,163.28
5539,28.07,163.25
5540,28.04,163.24
5541,28.01,163.22
5542,27.97,163.19
5543,27.95,163.19
5544,27.93,163.22
5545,27.92,163.25
5546,27.91,163.26
5547,27.91,163.29
5548,27.91,163.32
5549,27.91,163.33
5550,27.92,163.33
5551,27.92,163.32
5552,27.9,163.33
5553,27.89,163.35
5554,27.88,163.37
5555,27.88,163.39
5556,27.88,163.41
5557,27.87,163.43
5558,27.87,163.45
5559,27.88,163.43
5560,27.86,163.41
5561,27.84,163.4
5562,27.83,163.41
5563,27.83,163.43
5564,27.82,163.43
5565,27.82,163.42
5566,27.82,163.42
5567,27.82,163.42
5568,27.82,163.42
5569,27.82,163.41
5570,27.81,163.39
5571,27.8,163.4
5572,27.79,163.43
5573,27.77,163.45
5574,27.76,163.45
5575,27.77,163.43
5576,27.75,163.41
5577,27.73,163.41
5578,27.73,163.43
5579,27.73,163.46
5580,27.74,163.49
5581,27.75,163.51
5582,27.75,163.53
5583,27.76,163.53
5584,27.77,163.53
5585,27.76,163.53
5586,27.76,163.53
5587,27.76,163.54
5588,27.75,163.54
5589,27.72,163.54
5590,27.7,163.52
5591,27.68,163.5
5592,27.66,163.52
5593,27.64,163.54
5594,27.62,163.56
5595,27.62,163.57
5596,27.61,163.58
5597,27.59,163.63
5598,27.58,163.66
5599,27.57,163.67
5600,27.57,163.67
5601,27.56,163.67
5602,27.56,163.67
5603,27.55,163.68
5604,27.55,163.7
5605,27.55,163.72
5606,27.55,163.74
5607,27.55,163.76
5608,27.55,163.77
5609,27.56,163.76
5610,27.57,163.77
5611,27.57,163.79
5612,27.57,163.8
5613,27.57,163.81
5614,27.57,163.82
5615,27.57,163.82
5616,27.58,163.81
5617,27.58,163.81
5618,27.57,163.81
5619,27.56,163.82
5620,27.55,163.81
5621,27.53,163.81
5622,27.51,163.79
5623,27.48,163.78
5624,27.45,163.77
5625,27.42,163.76
5626,27.38,163.75
5627,27.32,163.74
5628,27.28,163.78
5629,27.26,163.86
5630,27.27,163.92
5631,27.27,163.95
5632,27.28,163.97
5633,27.28,163.99
5634,27.28,163.98
5635,27.28,163.96
5636,27.29,163.93
5637,27.28,163.93
5638,27.26,163.93
5639,27.25,163.94
5640,27.25,163.95
5641,27.25,163.96
5642,27.26,163.98
5643,27.26,164.01
5644,27.28,164.03
5645,27.29,164.04
5646,27.28,164.05
5647,27.28,164.05
5648,27.3,164.06
5649,27.31,164.06
5650,27.3,164.04
5651,27.27,164.03
5652,27.26,164.03
5653,27.26,164.04
5654,27.26,164.05
5655,27.26,164.08
5656,27.27,164.1
5657,27.28,164.11
5658,27.3,164.13
5659,27.32,164.14
5660,27.34,164.15
5661,27.35,164.15
5662,27.36,164.15
5663,27.38,164.16
5664,27.38,164.16
5665,27.38,164.16
5666,27.39,164.16
5667,27.42,164.16
5668,27.43,164.17
5669,27.44,164.19
5670,27.45,164.2
5671,27.46,164.21
5672,27.47,164.23
5673,27.47,164.25
5674,27.47,164.26
5675,27.49,164.27
5676,27.51,164.27
5677,27.51,164.28
5678,27.52,164.3
5679,27.54,164.32
5680,27.55,164.33
5681,27.56,164.36
5682,27.56,164.37
5683,27.57,164.39
5684,27.58,164.39
5685,27.56,164.35
5686,27.53,164.31
5687,27.5,164.27
5688,27.48,164.23
5689,27.48,164.25
5690,27.49,164.29
5691,27.51,164.31
5692,27.53,164.31
5693,27.54,164.31
5694,27.56,164.33
5695,27.56,164.34
5696,27.56,164.35
5697,27.57,164.36
5698,27.58,164.36
5699,27.6,164.35
5700,27.6,164.34
5701,27.58,164.34
5702,27.56,164.35
5703,27.57,164.36
5704,27.57,164.37
5705,27.58,164.4
5706,27.59,164.44
5707,27.6,164.46
5708,27.61,164.47
5709,27.62,164.48
5710,27.62,164.47
5711,27.61,164.45
5712,27.61,164.44
5713,27.6,164.44
5714,27.6,164.45
5715,27.6,164.46
5716,27.6,164.46
5717,27.6,164.46
5718,27.61,164.47
5719,27.61,164.47
5720,27.6,164.46
5721,27.6,164.44
5722,27.59,164.41
5723,27.58,164.39
5724,27.56,164.39
5725,27.55,164.39
5726,27.55,164.4
5727,27.56,164.42
5728,27.56,164.46
5729,27.58,164.5
5730,27.58,164.48
5731,27.56,164.47
5732,27.56,164.47
5733,27.55,164.47
5734,27.52,164.46
5735,27.51,164.46
5736,27.5,164.48
5737,27.49,164.5
5738,27.49,164.52
5739,27.5,164.54
5740,27.5,164.53
5741,27.5,164.54
5742,27.5,164.57
5743,27.51,164.6
5744,27.51,164.61
5745,27.52,164.62
5746,27.53,164.63
5747,27.53,164.66
5748,27.52,164.67
5749,27.52,164.68
5750,27.53,164.68
5751,27.54,164.68
5752,27.53,164.68
5753,27.52,164.68
5754,27.52,164.68
5755,27.54,164.69
5756,27.54,164.69
5757,27.53,164.69
5758,27.53,164.7
5759,27.53,164.72
5760,27.53,164.73
5761,27.52,164.73
5762,27.51,164.74
5763,27.52,164.76
5764,27.54,164.77
5765,27.55,164.78
5766,27.55,164.77
5767,27.55,164.77
5768,27.56,164.77
5769,27.54,164.77
5770,27.53,164.76
5771,27.52,164.76
5772,27.52,164.76
5773,27.51,164.77
5774,27.5,164.76
5775,27.5,164.75
5776,27.5,164.76
5777,27.49,164.76
5778,27.47,164.76
5779,27.46,164.77
5780,27.46,164.79
5781,27.45,164.81
5782,27.44,164.82
5783,27.44,164.83
5784,27.44,164.84
5785,27.44,164.85
5786,27.44,164.87
5787,27.45,164.89
5788,27.46,164.9
5789,27.47,164.92
5790,27.48,164.95
5791,27.49,164.96
5792,27.49,164.95
5793,27.49,164.94
5794,27.48,164.93
5795,27.47,164.92
5796,27.47,164.9
5797,27.47,164.89
5798,27.46,164.88
5799,27.45,164.87
5800,27.44,164.88
5801,27.45,164.89
5802,27.45,164.9
5803,27.44,164.92
5804,27.44,164.94
5805,27.44,164.94
5806,27.45,164.96
5807,27.47,164.99
5808,27.46,164.99
5809,27.44,164.98
5810,27.42,164.97
5811,27.41,164.97
5812,27.42,164.99
5813,27.43,165.01
5814,27.44,165.01
5815,27.45,165.02
5816,27.45,165.03
5817,27.46,165.05
5818,27.47,165.04
5819,27.49,165.03
5820,27.5,165.03
5821,27.51,165.03
5822,27.53,165.03
5823,27.54,165.03
5824,27.55,165.03
5825,27.57,165.02
5826,27.58,165.02
5827,27.59,165.02
5828,27.6,165.02
5829,27.6,165.02
5830,27.6,165.02
5831,27.61,165.02
5832,27.62,165.02
5833,27.61,165.03
5834,27.61,165.04
5835,27.62,165.03
5836,27.62,165.02
5837,27.61,165.02
5838,27.61,165.02
5839,27.62,165.02
5840,27.62,165.02
5841,27.62,165.02
5842,27.61,165.02
5843,27.61,165.03
5844,27.63,165.03
5845,27.63,165.01
5846,27.6,164.99
5847,27.56,164.94
5848,27.52,164.92
5849,27.53,164.93
5850,27.54,164.96
5851,27.56,164.98
5852,27.58,164.99
5853,27.59,164.99
5854,27.6,165
5855,27.62,165
5856,27.63,165.01
5857,27.64,165.02
5858,27.64,165.03
5859,27.63,165.06
5860,27.63,165.08
5861,27.63,165.09
5862,27.63,165.11
5863,27.63,165.13
5864,27.63,165.13
5865,27.64,165.13
5866,27.64,165.13
5867,27.64,165.14
5868,27.65,165.14
5869,27.66,165.15
5870,27.66,165.16
5871,27.65,165.15
5872,27.64,165.15
5873,27.64,165.17
5874,27.65,165.21
5875,27.65,165.23
5876,27.64,165.23
5877,27.64,165.23
5878,27.64,165.23
5879,27.64,165.24
5880,27.63,165.24
5881,27.63,165.24
5882,27.62,165.23
5883,27.6,165.21
5884,27.58,165.2
5885,27.55,165.19
5886,27.54,165.21
5887,27.54,165.23
5888,27.53,165.25
5889,27.53,165.27
5890,27.54,165.29
5891,27.54,165.3
5892,27.54,165.31
5893,27.53,165.31
5894,27.53,165.31
5895,27.53,165.3
5896,27.52,165.3
5897,27.5,165.29
5898,27.5,165.3
5899,27.5,165.31
5900,27.49,165.34
5901,27.48,165.35
5902,27.48,165.37
5903,27.47,165.38
5904,27.47,165.39
5905,27.47,165.42
5906,27.48,165.44
5907,27.48,165.47
5908,27.49,165.49
5909,27.49,165.49
5910,27.5,165.48
5911,27.5,165.48
5912,27.49,165.48
5913,27.48,165.47
5914,27.47,165.47
5915,27.46,165.46
5916,27.45,165.45
5917,27.44,165.45
5918,27.44,165.46
5919,27.43,165.47
5920,27.42,165.49
5921,27.41,165.5
5922,27.41,165.51
5923,27.41,165.52
5924,27.4,165.54
5925,27.38,165.56
5926,27.37,165.58
5927,27.36,165.59
5928,27.36,165.59
5929,27.36,165.59
5930,27.36,165.61
5931,27.35,165.63
5932,27.35,165.63
5933,27.34,165.62
5934,27.31,165.62
5935,27.29,165.61
5936,27.28,165.61
5937,27.26,165.61
5938,27.24,165.61
5939,27.22,165.62
5940,27.21,165.63
5941,27.2,165.64
5942,27.19,165.64
5943,27.19,165.67
5944,27.19,165.7
5945,27.18,165.73
5946,27.16,165.75
5947,27.15,165.78
5948,27.15,165.81
5949,27.14,165.83
5950,27.13,165.85
5951,27.13,165.88
5952,27.14,165.9
5953,27.14,165.92
5954,27.13,165.94
5955,27.14,165.96
5956,27.14,165.96
5957,27.13,165.98
5958,27.14,166
5959,27.16,166.02
5960,27.16,166.03
5961,27.17,166.04
5962,27.18,166.04
5963,27.19,166.05
5964,27.21,166.07
5965,27.23,166.09
5966,27.24,166.1
5967,27.26,166.1
5968,27.27,166.11
5969,27.26,166.12
5970,27.27,166.11
5971,27.26,166.09
5972,27.23,166.08
5973,27.19,166.06
5974,27.16,166.06
5975,27.14,166.07
5976,27.13,166.08
5977,27.12,166.09
5978,27.1,166.11
5979,27.09,166.13
5980,27.08,166.16
5981,27.08,166.18
5982,27.08,166.19
5983,27.08,166.21
5984,27.08,166.23
5985,27.09,166.23
5986,27.09,166.23
5987,27.09,166.23
5988,27.08,166.24
5989,27.07,166.25
5990,27.06,166.26
5991,27.06,166.27
5992,27.06,166.27
5993,27.05,166.28
5994,27.05,166.29
5995,27.04,166.29
5996,27.02,166.28
5997,27.02,166.28
5998,27.02,166.3
5999,27.04,166.32
6000,27.05,166.33
6001,27.05,166.34
6002,27.05,166.34
6003,27.05,166.33
6004,27.04,166.32
6005,27.03,166.29
6006,27.01,166.27
6007,27.01,166.27
6008,26.99,166.28
6009,26.98,166.29
6010,26.98,166.29
6011,26.97,166.31
6012,26.96,166.32
6013,26.96,166.34
6014,26.96,166.37
6015,26.94,166.4
6016,26.94,166.41
6017,26.94,166.44
6018,26.92,166.46
6019,26.88,166.43
6020,26.82,166.4
6021,26.78,166.38
6022,26.77,166.41
6023,26.77,166.44
6024,26.77,166.47
6025,26.79,166.51
6026,26.8,166.56
6027,26.82,166.62
6028,26.83,166.68
6029,26.83,166.72
6030,26.84,166.76
6031,26.85,166.78
6032,26.85,166.8
6033,26.85,166.84
6034,26.84,166.88
6035,26.83,166.9
6036,26.83,166.92
6037,26.82,166.91
6038,26.81,166.89
6039,26.79,166.89
6040,26.79,166.89
6041,26.78,166.89
6042,26.77,166.9
6043,26.77,166.92
6044,26.75,166.91
6045,26.73,166.9
6046,26.72,166.91
6047,26.71,166.9
6048,26.7,166.91
6049,26.71,166.94
6050,26.71,166.97
6051,26.72,167
6052,26.74,167.03
6053,26.76,167.05
6054,26.77,167.06
6055,26.78,167.04
6056,26.78,167.02
6057,26.77,167.01
6058,26.77,167
6059,26.76,166.98
6060,26.74,166.96
6061,26.71,166.93
6062,26.69,166.91
6063,26.68,166.92
6064,26.68,166.94
6065,26.68,166.97
6066,26.67,166.99
6067,26.67,167
6068,26.67,167.01
6069,26.67,167.04
6070,26.66,167.08
6071,26.65,167.11
6072,26.65,167.13
6073,26.65,167.14
6074,26.65,167.16
6075,26.65,167.19
6076,26.65,167.23
6077,26.66,167.26
6078,26.66,167.29
6079,26.67,167.3
6080,26.67,167.3
6081,26.67,167.32
6082,26.67,167.34
6083,26.67,167.34
6084,26.66,167.34
6085,26.66,167.35
6086,26.66,167.36
6087,26.65,167.37
6088,26.66,167.38
6089,26.66,167.4
6090,26.65,167.42
6091,26.65,167.44
6092,26.64,167.45
6093,26.64,167.45
6094,26.63,167.47
6095,26.62,167.5
6096,26.61,167.52
6097,26.6,167.53
6098,26.59,167.55
6099,26.59,167.58
6100,26.59,167.6
6101,26.58,167.62
6102,26.58,167.62
6103,26.58,167.63
6104,26.57,167.64
6105,26.56,167.64
6106,26.56,167.64
6107,26.54,167.64
6108,26.52,167.64
6109,26.5,167.65
6110,26.49,167.66
6111,26.48,167.67
6112,26.46,167.67
6113,26.44,167.69
6114,26.44,167.72
6115,26.43,167.73
6116,26.43,167.76
6117,26.42,167.78
6118,26.42,167.8
6119,26.42,167.83
6120,26.41,167.86
6121,26.4,167.88
6122,26.39,167.89
6123,26.38,167.89
6124,26.36,167.9
6125,26.36,167.94
6126,26.36,167.96
6127,26.35,167.96
6128,26.32,167.97
6129,26.32,167.99
6130,26.32,168.01
6131,26.32,168.02
6132,26.31,168.04
6133,26.32,168.07
6134,26.32,168.1
6135,26.32,168.1
6136,26.31,168.1
6137,26.3,168.1
6138,26.3,168.11
6139,26.28,168.11
6140,26.27,168.12
6141,26.27,168.14
6142,26.27,168.16
6143,26.26,168.18
6144,26.25,168.2
6145,26.25,168.25
6146,26.26,168.29
6147,26.26,168.31
6148,26.25,168.31
6149,26.26,168.34
6150,26.25,168.36
6151,26.24,168.37
6152,26.22,168.37
6153,26.21,168.4
6154,26.2,168.43
6155,26.19,168.45
6156,26.18,168.45
6157,26.18,168.48
6158,26.19,168.49
6159,26.18,168.49
6160,26.16,168.5
6161,26.16,168.52
6162,26.15,168.53
6163,26.14,168.55
6164,26.13,168.58
6165,26.13,168.61
6166,26.14,168.62
6167,26.13,168.64
6168,26.13,168.67
6169,26.14,168.69
6170,26.14,168.7
6171,26.14,168.71
6172,26.13,168.72
6173,26.14,168.74
6174,26.15,168.76
6175,26.16,168.78
6176,26.18,168.81
6177,26.2,168.83
6178,26.22,168.84
6179,26.23,168.84
6180,26.25,168.84
6181,26.26,168.82
6182,26.27,168.8
6183,26.27,168.78
6184,26.27,168.77
6185,26.27,168.73
6186,26.25,168.7
6187,26.21,168.66
6188,26.19,168.65
6189,26.17,168.65
6190,26.18,168.68
6191,26.19,168.72
6192,26.18,168.73
6193,26.17,168.74
6194,26.18,168.77
6195,26.19,168.79
6196,26.18,168.8
6197,26.18,168.82
6198,26.17,168.84
6199,26.17,168.84
6200,26.15,168.85
6201,26.15,168.85
6202,26.15,168.87
6203,26.16,168.89
6204,26.16,168.9
6205,26.16,168.9
6206,26.17,168.92
6207,26.18,168.95
6208,26.18,168.95
6209,26.17,168.93
6210,26.17,168.93
6211,26.17,168.95
6212,26.17,168.98
6213,26.16,169
6214,26.16,169.03
6215,26.17,169.08
6216,26.19,169.14
6217,26.19,169.2
6218,26.19,169.23
6219,26.2,169.28
6220,26.21,169.32
6221,26.22,169.38
6222,26.22,169.42
6223,26.21,169.44
6224,26.2,169.43
6225,26.19,169.39
6226,26.16,169.32
6227,26.11,169.21
6228,26.05,169.13
6229,25.98,169.12
6230,25.95,169.15
6231,25.94,169.23
6232,25.94,169.35
6233,25.94,169.43
6234,25.94,169.46
6235,25.94,169.47
6236,25.94,169.49
6237,25.96,169.52
6238,25.97,169.56
6239,25.97,169.57
6240,25.98,169.57
6241,25.98,169.58
6242,25.98,169.59
6243,25.98,169.6
6244,25.98,169.62
6245,25.99,169.62
6246,25.99,169.62
6247,25.99,169.63
6248,25.99,169.65
6249,26,169.68
6250,26,169.71
6251,25.99,169.71
6252,25.97,169.71
6253,25.97,169.71
6254,25.96,169.72
6255,25.94,169.7
6256,25.9,169.69
6257,25.89,169.7
6258,25.87,169.74
6259,25.85,169.77
6260,25.84,169.78
6261,25.83,169.79
6262,25.82,169.84
6263,25.82,169.88
6264,25.82,169.89
6265,25.81,169.89
6266,25.79,169.9
6267,25.78,169.9
6268,25.77,169.9
6269,25.76,169.9
6270,25.76,169.92
6271,25.76,169.96
6272,25.76,169.99
6273,25.75,170.03
6274,25.75,170.09
6275,25.77,170.13
6276,25.77,170.15
6277,25.78,170.18
6278,25.79,170.21
6279,25.8,170.24
6280,25.8,170.26
6281,25.81,170.27
6282,25.81,170.26
6283,25.81,170.27
6284,25.79,170.29
6285,25.78,170.31
6286,25.77,170.34
6287,25.77,170.36
6288,25.76,170.37
6289,25.76,170.39
6290,25.75,170.4
6291,25.75,170.42
6292,25.75,170.43
6293,25.74,170.44
6294,25.74,170.46
6295,25.74,170.48
6296,25.73,170.5
6297,25.73,170.52
6298,25.73,170.52
6299,25.72,170.52
6300,25.7,170.53
6301,25.69,170.54
6302,25.68,170.55
6303,25.67,170.57
6304,25.67,170.59
6305,25.66,170.58
6306,25.65,170.58
6307,25.64,170.57
6308,25.61,170.55
6309,25.58,170.55
6310,25.57,170.59
6311,25.57,170.64
6312,25.57,170.66
6313,25.58,170.68
6314,25.58,170.71
6315,25.59,170.74
6316,25.6,170.75
6317,25.6,170.76
6318,25.61,170.78
6319,25.6,170.79
6320,25.6,170.8
6321,25.6,170.81
6322,25.6,170.82
6323,25.59,170.85
6324,25.58,170.86
6325,25.57,170.87
6326,25.57,170.89
6327,25.56,170.91
6328,25.55,170.92
6329,25.54,170.93
6330,25.53,170.96
6331,25.53,170.99
6332,25.53,171.02
6333,25.52,171.03
6334,25.51,171.05
6335,25.52,171.08
6336,25.51,171.08
6337,25.5,171.06
6338,25.49,171.06
6339,25.48,171.08
6340,25.48,171.08
6341,25.47,171.08
6342,25.47,171.1
6343,25.47,171.13
6344,25.47,171.14
6345,25.47,171.15
6346,25.48,171.16
6347,25.47,171.17
6348,25.47,171.19
6349,25.48,171.2
6350,25.47,171.18
6351,25.43,171.13
6352,25.4,171.14
6353,25.38,171.16
6354,25.37,171.18
6355,25.36,171.2
6356,25.36,171.2
6357,25.37,171.2
6358,25.36,171.22
6359,25.34,171.23
6360,25.33,171.24
6361,25.33,171.26
6362,25.33,171.28
6363,25.33,171.29
6364,25.33,171.32
6365,25.34,171.33
6366,25.32,171.33
6367,25.31,171.34
6368,25.3,171.34
6369,25.32,171.34
6370,25.32,171.37
6371,25.31,171.39
6372,25.31,171.41
6373,25.31,171.43
6374,25.3,171.45
6375,25.29,171.48
6376,25.28,171.51
6377,25.28,171.56
6378,25.28,171.58
6379,25.26,171.62
6380,25.27,171.67
6381,25.27,171.69
6382,25.24,171.67
6383,25.21,171.63
6384,25.2,171.62
6385,25.19,171.63
6386,25.16,171.62
6387,25.13,171.61
6388,25.1,171.64
6389,25.09,171.69
6390,25.07,171.73
6391,25.05,171.78
6392,25.04,171.82
6393,25.04,171.84
6394,25.02,171.83
6395,25,171.82
6396,24.98,171.83
6397,24.97,171.86
6398,24.96,171.89
6399,24.96,171.93
6400,24.96,171.98
6401,24.97,172.03
6402,24.97,172.06
6403,24.96,172.08
6404,24.96,172.09
6405,24.96,172.1
6406,24.96,172.12
6407,24.95,172.15
6408,24.95,172.17
6409,24.95,172.18
6410,24.95,172.19
6411,24.94,172.21
6412,24.93,172.23
6413,24.93,172.23
6414,24.92,172.23
6415,24.89,172.22
6416,24.88,172.23
6417,24.87,172.24
6418,24.86,172.27
6419,24.84,172.29
6420,24.84,172.31
6421,24.83,172.34
6422,24.81,172.36
6423,24.8,172.38
6424,24.8,172.4
6425,24.79,172.41
6426,24.79,172.43
6427,24.8,172.47
6428,24.82,172.51
6429,24.82,172.53
6430,24.82,172.54
6431,24.82,172.53
6432,24.79,172.51
6433,24.77,172.51
6434,24.75,172.51
6435,24.74,172.52
6436,24.74,172.54
6437,24.73,172.54
6438,24.71,172.54
6439,24.68,172.53
6440,24.66,172.54
6441,24.66,172.58
6442,24.66,172.63
6443,24.66,172.67
6444,24.66,172.73
6445,24.67,172.76
6446,24.66,172.77
6447,24.66,172.78
6448,24.67,172.81
6449,24.67,172.83
6450,24.68,172.83
6451,24.7,172.85
6452,24.71,172.85
6453,24.72,172.85
6454,24.73,172.87
6455,24.75,172.9
6456,24.76,172.92
6457,24.76,172.92
6458,24.76,172.95
6459,24.77,172.98
6460,24.77,172.98
6461,24.79,172.99
6462,24.81,172.99
6463,24.81,172.99
6464,24.83,173.01
6465,24.84,173.02
6466,24.85,173.02
6467,24.86,173.01
6468,24.87,173.02
6469,24.88,173.01
6470,24.87,173.01
6471,24.85,173.01
6472,24.85,173.04
6473,24.87,173.04
6474,24.88,173.01
6475,24.88,172.99
6476,24.89,172.99
6477,24.9,173.02
6478,24.91,173.02
6479,24.93,173.02
6480,24.93,173.02
6481,24.92,173
6482,24.94,173.01
6483,24.97,173.04
6484,24.98,173.06
6485,24.99,173.08
6486,25,173.08
6487,25,173.07
6488,25,173.06
6489,25,173.06
6490,25.01,173.06
6491,25.03,173.08
6492,25.04,173.11
6493,25.05,173.12
6494,25.05,173.13
6495,25.06,173.14
6496,25.07,173.16
6497,25.07,173.17
6498,25.08,173.2
6499,25.09,173.22
6500,25.1,173.23
6501,25.12,173.25
6502,25.13,173.26
6503,25.14,173.27
6504,25.14,173.28
6505,25.15,173.28
6506,25.17,173.28
6507,25.17,173.3
6508,25.17,173.31
6509,25.18,173.31
6510,25.19,173.32
6511,25.21,173.34
6512,25.21,173.35
6513,25.2,173.36
6514,25.22,173.37
6515,25.22,173.39
6516,25.23,173.43
6517,25.25,173.47
6518,25.26,173.49
6519,25.26,173.49
6520,25.26,173.48
6521,25.26,173.44
6522,25.25,173.41
6523,25.24,173.39
6524,25.22,173.35
6525,25.2,173.34
6526,25.19,173.38
6527,25.19,173.41
6528,25.17,173.42
6529,25.16,173.43
6530,25.17,173.46
6531,25.15,173.47
6532,25.13,173.45
6533,25.11,173.46
6534,25.1,173.46
6535,25.07,173.45
6536,25.04,173.44
6537,25.02,173.46
6538,25.01,173.51
6539,25.01,173.55
6540,25.01,173.56
6541,25.03,173.58
6542,25.05,173.61
6543,25.06,173.68
6544,25.07,173.71
6545,25.06,173.7
6546,25.06,173.71
6547,25.05,173.71
6548,25.03,173.66
6549,24.98,173.59
6550,24.92,173.57
6551,24.87,173.61
6552,24.85,173.66
6553,24.85,173.71
6554,24.85,173.78
6555,24.84,173.83
6556,24.82,173.85
6557,24.8,173.84
6558,24.8,173.86
